Id,MSSubClass,Neighborhood,HouseStyle,RoofStyle,Condition1,SaleCondition,Fence,OverallQual,OverallCond,YearBuilt,YearRemodAdd,GrLivArea,LotArea,TotalBsmtSF,GarageCars,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,WoodDeckSF,OpenPorchSF,SalePrice
521,70,Edwards,2Story,Gable,Norm,Abnorml,NA,7,6,1935,1957,882.0,,,1.0,1.0,0.0,4.0,2.0,8.0,3.0,0.0,280.0,234675.8241149585
522,85,CollgCr,SFoyer,Gambrel,Feedr,Abnorml,NA,4,8,1955,1960,4039.0,2861.0,702.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,364.0,0.0,317696.34837729216
523,90,CollgCr,SFoyer,Mansard,Norm,Normal,MnWw,2,4,1995,2010,2297.0,18486.0,1470.0,1.0,1.0,0.0,5.0,1.0,8.0,3.0,168.0,0.0,267137.8735077834
524,85,NWAmes,1.5Fin,Hip,Artery,Normal,NA,5,6,1955,1981,1053.0,19566.0,1884.0,2.0,0.0,1.0,4.0,2.0,7.0,2.0,0.0,175.0,225001.3694968437
525,50,Edwards,1Story,Hip,PosN,Abnorml,NA,6,6,1953,1957,3133.0,12424.0,1497.0,3.0,2.0,0.0,2.0,2.0,5.0,3.0,754.0,0.0,379726.12222994055
526,60,Edwards,1.5Fin,Mansard,RRAe,Normal,NA,6,6,2002,2010,717.0,1601.0,509.0,,2.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,201044.70420539938
527,90,SawyerW,SFoyer,Mansard,Feedr,Normal,NA,8,4,1991,2010,2301.0,8825.0,1355.0,1.0,0.0,0.0,5.0,1.0,8.0,1.0,320.0,79.0,333476.61668510246
528,90,CollgCr,SLvl,Gambrel,Artery,Normal,NA,6,4,1956,1972,3317.0,14785.0,562.0,3.0,3.0,0.0,5.0,1.0,7.0,1.0,0.0,0.0,341841.79123894114
529,60,SawyerW,1.5Fin,Flat,RRAe,Normal,MnPrv,7,7,1917,1934,3381.0,15351.0,955.0,2.0,1.0,0.0,1.0,2.0,4.0,3.0,234.0,19.0,334012.3346578112
530,60,SawyerW,2Story,Mansard,PosN,Normal,NA,7,6,1948,1953,2313.0,6002.0,1269.0,1.0,0.0,1.0,4.0,1.0,8.0,0.0,0.0,210.0,288848.74079540296
531,20,NridgHt,1.5Fin,Gambrel,Artery,Normal,GdWo,2,3,1975,1985,1979.0,16719.0,586.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,299.0,267.0,197396.13779311205
532,40,CollgCr,1Story,Gambrel,Norm,Normal,MnWw,7,2,1930,1979,3853.0,19399.0,7.0,2.0,2.0,0.0,2.0,1.0,4.0,0.0,497.0,0.0,325935.60177933815
533,70,CollgCr,1Story,Gable,PosN,Normal,NA,6,6,1959,1990,1238.0,10910.0,1674.0,2.0,0.0,1.0,3.0,1.0,5.0,3.0,15.0,284.0,235134.29585871435
534,70,OldTown,SFoyer,Gambrel,Artery,Normal,MnWw,6,4,1973,1981,798.0,8558.0,1455.0,3.0,1.0,1.0,2.0,2.0,5.0,2.0,529.0,1.0,219762.01331785266
535,70,NridgHt,SLvl,Hip,Norm,Normal,NA,4,7,1909,1933,1127.0,11233.0,246.0,0.0,2.0,1.0,3.0,2.0,7.0,2.0,0.0,0.0,181512.250856011
536,45,CollgCr,SLvl,Gambrel,Feedr,Normal,NA,8,7,1963,1972,3704.0,2004.0,,0.0,3.0,1.0,3.0,1.0,5.0,1.0,301.0,276.0,380953.6869935497
537,40,Somerst,1.5Fin,Flat,Artery,Normal,NA,9,5,1981,2003,2379.0,11183.0,523.0,3.0,1.0,0.0,3.0,1.0,5.0,2.0,698.0,273.0,323510.472558109
538,60,CollgCr,1Story,Gable,PosN,Normal,GdPrv,2,6,1923,1930,649.0,,1955.0,2.0,3.0,0.0,5.0,1.0,7.0,1.0,269.0,0.0,181407.04594808357
539,90,NridgHt,SLvl,Flat,PosN,Normal,MnPrv,7,4,1960,1990,1175.0,2143.0,1883.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,558.0,0.0,211994.60180209932
540,120,NAmes,1.5Fin,Flat,Norm,Normal,NA,8,5,1978,2006,612.0,11737.0,1382.0,0.0,3.0,1.0,4.0,2.0,6.0,0.0,281.0,398.0,214514.90833277997
541,20,Sawyer,2Story,Gable,RRAe,Abnorml,MnPrv,5,8,1904,1935,3757.0,10949.0,881.0,1.0,1.0,1.0,2.0,1.0,6.0,0.0,721.0,0.0,333754.43068512547
542,50,NAmes,SLvl,Mansard,PosN,Normal,MnPrv,8,6,1971,1993,2345.0,19754.0,,2.0,0.0,0.0,1.0,1.0,5.0,3.0,760.0,72.0,298052.64459593204
543,70,CollgCr,SFoyer,Mansard,RRAe,AdjLand,MnPrv,7,8,1928,1942,772.0,10891.0,493.0,,2.0,1.0,3.0,2.0,6.0,2.0,727.0,0.0,177605.15781144588
544,40,CollgCr,SFoyer,Gable,RRAe,Normal,NA,9,5,1944,1956,1385.0,19625.0,185.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,316.0,0.0,250162.878018035
545,50,NWAmes,2Story,Gable,RRAe,Normal,GdPrv,10,5,1971,1981,2965.0,16431.0,1578.0,2.0,3.0,1.0,1.0,2.0,5.0,3.0,254.0,124.0,416302.1275706803
546,30,NAmes,SLvl,Gable,Artery,Normal,MnPrv,3,6,1900,1921,2874.0,7739.0,176.0,3.0,3.0,0.0,3.0,2.0,5.0,2.0,484.0,379.0,265479.1500974727
547,60,Somerst,1.5Fin,Flat,RRAe,Abnorml,NA,6,6,1901,1923,3777.0,18634.0,1355.0,1.0,0.0,0.0,5.0,2.0,7.0,2.0,653.0,0.0,374217.05935385206
548,90,NridgHt,1.5Fin,Gambrel,Artery,Normal,GdPrv,7,10,1949,1982,603.0,10430.0,1905.0,1.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,257.0,227510.53164831465
549,120,NridgHt,SFoyer,Hip,PosN,Normal,NA,4,4,2005,2007,777.0,12506.0,615.0,1.0,2.0,1.0,4.0,2.0,7.0,2.0,590.0,0.0,185506.60705644518
550,20,Gilbert,SFoyer,Mansard,Feedr,Normal,MnPrv,6,8,1900,1914,641.0,3358.0,1368.0,0.0,2.0,0.0,1.0,2.0,5.0,0.0,700.0,0.0,201077.32182345126
551,75,NWAmes,1Story,Hip,RRAe,Normal,MnPrv,10,8,1987,2010,2076.0,5432.0,1758.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,228.0,342848.594994476
552,90,Edwards,2Story,Hip,Norm,Normal,NA,2,6,1908,1953,3408.0,11160.0,855.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,295.0,0.0,309784.3766957146
553,85,NWAmes,2Story,Flat,Artery,Abnorml,NA,6,5,1954,2000,3152.0,6517.0,897.0,0.0,2.0,0.0,4.0,2.0,7.0,2.0,0.0,113.0,309649.7845066973
554,20,Edwards,SLvl,Mansard,PosN,Normal,MnPrv,8,6,1947,1962,1340.0,12594.0,400.0,3.0,3.0,1.0,5.0,1.0,9.0,1.0,0.0,0.0,231910.79190731677
555,50,SawyerW,SFoyer,Hip,Feedr,Abnorml,GdPrv,6,5,1951,1957,3128.0,2978.0,855.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,460.0,0.0,294674.7881393364
556,85,NridgHt,2Story,Hip,RRAe,Normal,GdPrv,6,7,1909,1918,3125.0,6144.0,1747.0,2.0,0.0,0.0,3.0,2.0,6.0,1.0,674.0,0.0,333173.05457483925
557,120,Sawyer,SFoyer,Hip,Artery,Partial,MnPrv,10,6,1983,1989,1265.0,13805.0,1326.0,3.0,1.0,1.0,2.0,2.0,5.0,0.0,240.0,305.0,319148.71228584036
558,45,NWAmes,SFoyer,Flat,Norm,Family,NA,6,8,1930,1977,3499.0,12824.0,403.0,2.0,1.0,1.0,4.0,2.0,7.0,0.0,0.0,250.0,308396.3335101474
559,45,Sawyer,2Story,Flat,Norm,Normal,NA,4,6,1985,2010,2189.0,19697.0,,2.0,3.0,0.0,2.0,2.0,6.0,3.0,252.0,0.0,284050.31559310085
560,40,NWAmes,1.5Fin,Mansard,Norm,Family,GdPrv,3,6,1972,2010,737.0,18144.0,1413.0,1.0,3.0,1.0,3.0,2.0,6.0,1.0,0.0,0.0,190874.6904906433
561,90,NridgHt,SLvl,Gable,Artery,Abnorml,NA,9,7,1961,1997,2062.0,16496.0,154.0,2.0,2.0,1.0,5.0,2.0,9.0,1.0,185.0,57.0,293379.5375597654
562,40,NAmes,1.5Fin,Flat,Feedr,Normal,MnPrv,5,6,1934,1951,3579.0,1517.0,1526.0,2.0,3.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,354010.55529141956
563,50,Somerst,1Story,Hip,PosN,Normal,NA,7,8,1972,1995,3284.0,12645.0,402.0,1.0,0.0,0.0,4.0,2.0,8.0,1.0,205.0,151.0,330181.0267980952
564,30,CollgCr,SFoyer,Flat,RRAe,Normal,NA,4,5,2010,2010,1573.0,5735.0,589.0,0.0,3.0,1.0,4.0,1.0,8.0,1.0,0.0,332.0,227638.96446367964
565,120,NWAmes,1.5Fin,Gambrel,Norm,Normal,MnPrv,6,9,2002,2010,3527.0,6437.0,832.0,3.0,1.0,1.0,3.0,1.0,7.0,2.0,0.0,362.0,389999.6820683399
566,20,OldTown,1.5Fin,Mansard,Artery,Normal,MnPrv,9,7,2001,2010,2058.0,5383.0,1009.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,577.0,0.0,295243.60811184125
567,70,OldTown,SFoyer,Flat,RRAe,Normal,MnPrv,7,8,1924,1965,2340.0,9934.0,1832.0,3.0,0.0,1.0,5.0,2.0,8.0,3.0,416.0,0.0,316589.3136960815
568,30,OldTown,SLvl,Hip,RRAe,Normal,NA,10,6,1964,1981,846.0,3791.0,445.0,3.0,0.0,0.0,2.0,2.0,4.0,0.0,8.0,0.0,256993.51141140048
569,50,Gilbert,2Story,Mansard,Norm,Normal,GdPrv,5,7,1944,1964,4488.0,11338.0,511.0,0.0,0.0,1.0,5.0,1.0,8.0,2.0,211.0,0.0,343874.49829896766
570,75,NridgHt,1.5Fin,Gable,Norm,Normal,NA,7,5,2007,2010,3854.0,4572.0,757.0,2.0,1.0,1.0,5.0,1.0,8.0,0.0,0.0,0.0,405624.682646727
571,80,SawyerW,1Story,Gable,Artery,Normal,GdPrv,8,7,2005,2010,1279.0,10758.0,1714.0,,0.0,1.0,3.0,1.0,5.0,3.0,0.0,219.0,307706.03047378093
572,70,Somerst,SFoyer,Mansard,PosN,Family,MnPrv,6,4,1996,2010,2742.0,13079.0,1930.0,0.0,0.0,1.0,5.0,1.0,7.0,2.0,562.0,0.0,352190.48187143303
573,60,OldTown,1.5Fin,Mansard,Norm,Normal,NA,5,5,1918,1940,3621.0,4823.0,908.0,3.0,2.0,0.0,4.0,2.0,6.0,3.0,0.0,0.0,364087.3628395963
574,45,NAmes,2Story,Flat,Norm,Normal,MnPrv,8,6,1935,1949,2518.0,3399.0,1386.0,0.0,3.0,1.0,4.0,1.0,7.0,3.0,448.0,0.0,295482.14939793275
575,85,NAmes,SFoyer,Hip,Norm,Normal,NA,6,5,1978,1988,1343.0,16415.0,1834.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,461.0,0.0,236505.68753386685
576,80,Edwards,1.5Fin,Mansard,Feedr,Family,NA,7,6,1983,2010,4374.0,15162.0,1693.0,3.0,2.0,1.0,1.0,1.0,5.0,2.0,188.0,121.0,461544.3233103959
577,80,SawyerW,1.5Fin,Mansard,PosN,Normal,MnPrv,10,7,1938,1961,1575.0,6336.0,1362.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,199.0,0.0,306518.295021736
578,85,NridgHt,1.5Fin,Mansard,PosN,Normal,NA,5,5,1915,1933,1838.0,17909.0,1081.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,207.0,221145.3018249317
579,40,NWAmes,2Story,Gambrel,Feedr,Normal,MnWw,6,7,1915,1952,1986.0,5591.0,1968.0,0.0,0.0,0.0,5.0,2.0,9.0,2.0,238.0,9.0,278657.62271238887
580,120,CollgCr,1Story,Flat,RRAe,Normal,NA,3,4,1975,1975,4063.0,18641.0,478.0,1.0,0.0,1.0,1.0,2.0,4.0,3.0,502.0,0.0,330975.8857245704
581,120,NAmes,SLvl,Hip,Norm,Normal,NA,6,7,1950,1954,2500.0,3595.0,725.0,0.0,3.0,1.0,1.0,2.0,4.0,1.0,742.0,30.0,259162.1909351349
582,60,NWAmes,1Story,Flat,Artery,Normal,GdPrv,5,7,1954,2002,3378.0,13713.0,1425.0,0.0,1.0,0.0,5.0,2.0,9.0,3.0,351.0,0.0,351881.3806970785
583,40,CollgCr,2Story,Flat,RRAe,Normal,NA,7,6,1990,2010,4104.0,1854.0,41.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,481.0,0.0,377000.5416273059
584,50,NAmes,SFoyer,Flat,PosN,Normal,GdWo,5,7,1901,1928,4214.0,5151.0,1001.0,0.0,3.0,0.0,5.0,1.0,9.0,1.0,0.0,196.0,355240.56085530657
585,50,Somerst,1Story,Mansard,PosN,Family,NA,7,8,1983,1983,3925.0,8986.0,1708.0,1.0,3.0,0.0,5.0,1.0,8.0,1.0,541.0,304.0,425276.9927615701
586,120,SawyerW,SFoyer,Gable,Norm,Normal,NA,5,7,1930,1959,4131.0,3077.0,353.0,1.0,2.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,340159.2059464638
587,45,Gilbert,SFoyer,Gable,Artery,Alloca,NA,6,6,2003,2010,4292.0,9954.0,1606.0,3.0,0.0,0.0,5.0,2.0,9.0,3.0,224.0,0.0,453187.4178862287
588,120,NAmes,SFoyer,Flat,Norm,Normal,NA,6,6,2006,2010,4464.0,5792.0,824.0,3.0,0.0,1.0,5.0,2.0,8.0,2.0,0.0,0.0,416004.11828336265
589,40,NWAmes,2Story,Hip,Norm,Normal,NA,7,7,1955,1957,3072.0,3330.0,1721.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,230.0,83.0,380513.9149987102
590,120,NWAmes,1Story,Mansard,Norm,Normal,NA,6,5,1935,1962,1026.0,19296.0,1269.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,319.0,190443.20827937181
591,120,NWAmes,SLvl,Mansard,PosN,Normal,NA,6,7,1925,1953,953.0,19663.0,314.0,2.0,2.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,196954.78534817742
592,75,SawyerW,2Story,Mansard,Feedr,Normal,NA,8,5,1920,1934,3684.0,19303.0,1470.0,2.0,1.0,0.0,3.0,2.0,7.0,3.0,509.0,253.0,398803.57304978743
593,30,OldTown,SLvl,Hip,RRAe,Normal,NA,7,7,2010,2010,1764.0,4350.0,112.0,3.0,3.0,1.0,4.0,2.0,7.0,1.0,0.0,363.0,254069.23517484745
594,75,SawyerW,1Story,Mansard,RRAe,Normal,NA,5,4,1920,1968,3717.0,8565.0,486.0,2.0,0.0,1.0,1.0,2.0,5.0,2.0,38.0,0.0,344075.0086910769
595,90,Edwards,1Story,Gable,PosN,Normal,NA,9,3,1949,1984,4238.0,7557.0,1776.0,3.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,96.0,470684.8114781448
596,120,NWAmes,SFoyer,Mansard,Artery,Normal,NA,6,10,1953,1984,3077.0,7527.0,1751.0,2.0,3.0,0.0,2.0,1.0,4.0,2.0,0.0,132.0,332431.3496636129
597,60,NridgHt,SLvl,Hip,PosN,Abnorml,NA,3,8,1975,2010,3557.0,9207.0,92.0,3.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,312130.934529747
598,60,Sawyer,SLvl,Gable,Artery,Normal,NA,6,8,1993,2010,1615.0,10935.0,759.0,2.0,2.0,1.0,5.0,1.0,7.0,3.0,138.0,360.0,269974.72069608903
599,50,Gilbert,SFoyer,Mansard,RRAe,Normal,NA,4,9,1961,1967,2238.0,10475.0,188.0,,2.0,0.0,2.0,1.0,5.0,1.0,0.0,241.0,228721.42740013512
600,40,Gilbert,2Story,Flat,RRAe,Normal,NA,5,6,1984,2006,4360.0,6896.0,,2.0,0.0,1.0,5.0,2.0,7.0,0.0,0.0,309.0,355178.4407955525
601,75,Gilbert,SLvl,Flat,Artery,Normal,MnWw,8,5,1962,2006,3767.0,19626.0,1934.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,99.0,0.0,387959.3716310239
602,120,Sawyer,SFoyer,Hip,Feedr,Family,NA,4,4,1948,1962,1317.0,19623.0,390.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,253.0,287.0,192883.52154144555
603,45,Sawyer,1Story,Flat,Norm,Normal,NA,8,6,1917,1965,4245.0,7627.0,1282.0,1.0,3.0,1.0,5.0,1.0,8.0,1.0,575.0,132.0,414886.1869254015
604,90,CollgCr,1Story,Gambrel,Norm,Partial,MnPrv,9,5,1923,1926,2498.0,5592.0,1608.0,2.0,1.0,0.0,2.0,2.0,5.0,3.0,0.0,178.0,361380.95170537767
605,30,NWAmes,SLvl,Gable,Artery,Normal,NA,7,8,1947,1963,3875.0,11355.0,1761.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,282.0,0.0,392473.20546750835
606,20,NridgHt,2Story,Mansard,Feedr,Normal,NA,7,1,1905,1922,2585.0,8329.0,708.0,3.0,0.0,1.0,3.0,2.0,7.0,0.0,91.0,392.0,276080.87827043503
607,90,Edwards,SFoyer,Gambrel,Feedr,Normal,GdPrv,7,4,1935,1965,2915.0,19762.0,1393.0,2.0,3.0,1.0,1.0,2.0,4.0,0.0,20.0,223.0,352979.11487417266
608,30,NridgHt,1Story,Mansard,RRAe,Normal,MnPrv,10,5,1951,1959,1147.0,9443.0,966.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,268575.8187089413
609,50,SawyerW,2Story,Gable,Norm,Normal,GdWo,6,5,1952,1963,1854.0,2235.0,214.0,0.0,1.0,1.0,3.0,2.0,7.0,2.0,0.0,0.0,206285.10679503332
610,90,NWAmes,2Story,Mansard,Artery,Normal,GdWo,5,5,1990,2010,3390.0,3813.0,445.0,3.0,0.0,1.0,3.0,2.0,7.0,1.0,474.0,169.0,299263.8913434143
611,50,NWAmes,2Story,Mansard,Artery,Partial,NA,7,6,2007,2010,3869.0,2879.0,1496.0,3.0,3.0,0.0,3.0,2.0,5.0,1.0,0.0,373.0,432286.5500253826
612,45,Somerst,SFoyer,Hip,PosN,Normal,MnPrv,7,5,1980,2010,855.0,8582.0,1372.0,,1.0,0.0,3.0,1.0,6.0,0.0,17.0,384.0,219571.957242192
613,20,Sawyer,SLvl,Flat,Norm,Normal,NA,5,6,1908,1951,807.0,7355.0,1042.0,1.0,2.0,1.0,1.0,2.0,5.0,3.0,0.0,0.0,194674.0354242136
614,80,Edwards,SLvl,Flat,PosN,Normal,MnWw,7,8,1945,1960,3272.0,17349.0,1562.0,2.0,3.0,0.0,2.0,1.0,4.0,0.0,0.0,358.0,363970.83349762356
615,45,Gilbert,SFoyer,Mansard,RRAe,Normal,NA,2,6,1981,2008,2288.0,17975.0,1382.0,,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,268453.69793152646
616,30,Gilbert,2Story,Hip,RRAe,Normal,NA,9,7,1966,1982,3894.0,4096.0,678.0,2.0,3.0,0.0,2.0,2.0,6.0,2.0,0.0,295.0,391527.5377939913
617,60,OldTown,SLvl,Mansard,RRAe,Normal,NA,5,5,1950,1967,772.0,18974.0,587.0,1.0,2.0,1.0,3.0,1.0,7.0,3.0,56.0,0.0,170158.25782222179
618,40,OldTown,1.5Fin,Flat,RRAe,Normal,NA,3,4,1948,1981,1897.0,12304.0,1890.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,245692.982996225
619,90,NAmes,1.5Fin,Gable,Artery,Normal,NA,4,5,1945,1959,641.0,7175.0,1943.0,3.0,3.0,0.0,4.0,2.0,7.0,0.0,296.0,348.0,212467.79545483267
620,80,CollgCr,SFoyer,Hip,Artery,Normal,GdPrv,5,9,1964,1971,3337.0,9022.0,61.0,3.0,2.0,1.0,5.0,2.0,8.0,2.0,0.0,169.0,295643.73156090954
621,120,Somerst,SFoyer,Gable,Feedr,Abnorml,NA,5,6,1919,1931,3931.0,9665.0,1581.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,333.0,0.0,374804.3292854604
622,120,Somerst,SLvl,Mansard,PosN,Normal,GdPrv,3,5,1957,2003,1127.0,4654.0,265.0,1.0,0.0,1.0,2.0,2.0,6.0,1.0,72.0,0.0,141581.10745875144
623,90,CollgCr,1.5Fin,Flat,Feedr,Alloca,NA,5,6,1922,1934,1795.0,17547.0,1722.0,1.0,2.0,0.0,3.0,2.0,7.0,3.0,564.0,319.0,283336.2809936544
624,70,Somerst,SFoyer,Flat,Artery,Normal,NA,5,7,1975,1993,3883.0,1728.0,1177.0,0.0,2.0,0.0,3.0,2.0,6.0,3.0,562.0,76.0,349942.4587070067
625,40,Gilbert,SFoyer,Hip,Feedr,Normal,NA,6,6,1995,2010,665.0,2789.0,1375.0,3.0,0.0,1.0,4.0,1.0,6.0,1.0,743.0,0.0,215728.12924192616
626,20,OldTown,2Story,Gambrel,Feedr,Partial,NA,6,6,1956,1961,4308.0,6556.0,1402.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,554.0,238.0,421558.8896095112
627,30,Edwards,2Story,Mansard,PosN,Normal,NA,6,8,1943,1956,4047.0,4156.0,1209.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,289.0,0.0,376187.6226141479
628,40,Edwards,SFoyer,Mansard,Norm,Normal,NA,6,7,2004,2010,1110.0,2643.0,501.0,0.0,2.0,0.0,4.0,1.0,7.0,3.0,535.0,147.0,211621.8005723915
629,90,NridgHt,1Story,Mansard,PosN,Normal,NA,4,6,1973,2010,1055.0,8592.0,1614.0,,3.0,0.0,4.0,1.0,7.0,3.0,0.0,0.0,211567.2479315438
630,40,Edwards,2Story,Hip,PosN,Normal,GdPrv,2,5,1947,1993,3267.0,8470.0,1108.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,412.0,0.0,268123.19202157075
631,30,Sawyer,SFoyer,Gambrel,Feedr,Normal,NA,5,4,1903,1940,540.0,3823.0,1090.0,1.0,0.0,1.0,4.0,2.0,8.0,0.0,0.0,13.0,169826.89786203342
632,120,Edwards,SLvl,Gambrel,Feedr,Normal,MnPrv,8,9,1901,1913,2523.0,16488.0,636.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,773.0,0.0,323260.47352996416
633,60,Somerst,1.5Fin,Hip,Norm,Abnorml,MnPrv,10,6,1924,1954,763.0,17827.0,20.0,2.0,1.0,0.0,4.0,2.0,6.0,0.0,0.0,179.0,225322.31117915356
634,60,Edwards,2Story,Mansard,RRAe,Normal,NA,9,6,1926,1959,2625.0,14814.0,,3.0,3.0,0.0,4.0,1.0,8.0,3.0,0.0,0.0,381127.8828493047
635,45,CollgCr,1.5Fin,Mansard,RRAe,Normal,MnWw,7,6,1980,2010,1900.0,11160.0,690.0,3.0,3.0,0.0,1.0,2.0,5.0,2.0,394.0,0.0,265791.33715940354
636,120,Gilbert,SFoyer,Mansard,PosN,Normal,GdPrv,7,3,1955,1962,3325.0,19026.0,,1.0,1.0,1.0,4.0,2.0,7.0,3.0,670.0,331.0,353097.56172059645
637,50,OldTown,1.5Fin,Mansard,Feedr,Normal,GdPrv,6,7,2010,2010,4022.0,7984.0,729.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,698.0,132.0,390805.47645482834
638,90,OldTown,1Story,Gable,Feedr,Normal,GdPrv,8,5,1960,1969,2454.0,9399.0,1945.0,2.0,3.0,0.0,2.0,1.0,5.0,0.0,210.0,0.0,388654.1288962106
639,120,Sawyer,1.5Fin,Gable,RRAe,Normal,NA,8,7,2000,2010,,1778.0,1361.0,0.0,0.0,0.0,4.0,2.0,7.0,0.0,7.0,194.0,337107.74038240337
640,60,SawyerW,1.5Fin,Gambrel,Feedr,Normal,GdWo,8,6,1961,2004,2901.0,14594.0,911.0,3.0,0.0,0.0,2.0,2.0,6.0,2.0,645.0,0.0,360955.5644943476
641,80,Gilbert,SFoyer,Gambrel,Feedr,Normal,NA,9,5,1939,1942,4439.0,3211.0,1416.0,1.0,0.0,1.0,5.0,1.0,8.0,0.0,188.0,224.0,433106.0804238227
642,20,SawyerW,SLvl,Flat,Norm,Normal,NA,6,3,1979,1986,1423.0,13808.0,1296.0,2.0,2.0,1.0,5.0,2.0,8.0,2.0,0.0,0.0,266590.85191096814
643,85,NWAmes,SLvl,Gable,PosN,Normal,MnPrv,8,7,1949,1989,1455.0,15974.0,1241.0,2.0,0.0,1.0,5.0,1.0,8.0,3.0,0.0,334.0,274089.04064694187
644,120,Somerst,SFoyer,Hip,Artery,Normal,NA,8,5,1930,1930,2014.0,5515.0,1156.0,3.0,1.0,1.0,1.0,2.0,4.0,0.0,728.0,0.0,276607.00754660816
645,40,Sawyer,2Story,Gable,RRAe,Normal,MnPrv,6,3,1952,1986,3446.0,12822.0,1863.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,542.0,87.0,346113.54129771725
646,20,Edwards,1.5Fin,Gable,RRAe,Normal,NA,9,7,1973,1998,3960.0,7116.0,635.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,243.0,181.0,429635.6372305359
647,20,Somerst,1Story,Gable,Artery,Normal,NA,4,5,1941,1958,1612.0,8868.0,864.0,2.0,1.0,0.0,3.0,1.0,7.0,3.0,0.0,70.0,214366.53320613693
648,90,NridgHt,SLvl,Flat,Feedr,Normal,MnWw,10,6,1978,2010,939.0,11301.0,506.0,1.0,2.0,1.0,3.0,2.0,6.0,0.0,0.0,0.0,213468.80207543413
649,40,SawyerW,SLvl,Flat,Feedr,Normal,NA,8,5,2008,2010,2934.0,6115.0,1139.0,1.0,3.0,1.0,4.0,2.0,8.0,0.0,0.0,0.0,361166.91531504394
650,50,NWAmes,SLvl,Hip,Artery,Partial,NA,4,8,1945,1961,2890.0,16238.0,1975.0,3.0,1.0,0.0,2.0,2.0,5.0,0.0,76.0,0.0,334000.84113603557
651,50,Somerst,2Story,Flat,Norm,Normal,MnPrv,7,5,1932,1932,1999.0,8800.0,1216.0,0.0,2.0,1.0,1.0,2.0,5.0,2.0,632.0,390.0,286143.3846722205
652,45,Gilbert,2Story,Gambrel,Artery,Normal,GdPrv,3,5,1944,1950,1237.0,10043.0,413.0,2.0,2.0,1.0,4.0,1.0,6.0,3.0,542.0,0.0,200382.2355269756
653,30,OldTown,SLvl,Gable,Norm,Abnorml,GdPrv,8,5,1993,1998,3899.0,16571.0,1843.0,2.0,1.0,0.0,4.0,2.0,6.0,0.0,0.0,39.0,415235.70446080575
654,50,NWAmes,1.5Fin,Hip,Feedr,Abnorml,NA,8,5,1919,1968,3886.0,5713.0,1580.0,0.0,2.0,1.0,4.0,1.0,7.0,1.0,0.0,0.0,380061.77439997485
655,120,NridgHt,SFoyer,Hip,RRAe,Normal,MnWw,7,5,2008,2010,3490.0,9866.0,880.0,2.0,3.0,1.0,2.0,2.0,6.0,2.0,0.0,332.0,378502.4509740379
656,50,NridgHt,1.5Fin,Gable,Norm,Abnorml,MnPrv,8,4,1945,1978,2816.0,19879.0,293.0,1.0,0.0,0.0,3.0,1.0,5.0,3.0,526.0,139.0,326334.10276082746
657,85,Sawyer,1.5Fin,Gable,Norm,Normal,GdPrv,4,4,1993,2004,1545.0,8894.0,805.0,1.0,2.0,0.0,5.0,1.0,8.0,3.0,289.0,118.0,194032.41509281422
